bct2020,centract2020,comp2020ap,comp2010,comp2011,comp2012,comp2013,comp2014,comp2015,comp2016,comp2017,comp2018,comp2019,comp2020,comp2021,comp2022,comp2023,cenunits20,filed,approved,permitted,withdrawn,inactive
1000100,36061000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1000201,36061000201,0,0,0,3,0,0,0,0,0,0,-2,0,0,0,0,,0,0,-5,0,13
1000202,36061000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,-2
1000500,36061000500,-112,0,0,0,0,0,0,0,0,0,0,-112,-33,4,0,,2,0,2,0,0
1000600,36061000600,2,0,0,23,0,0,0,-9,0,1040,1,-2,-2,0,5,,0,0,2529,19,10
1000700,36061000700,0,4,0,0,0,0,776,71,-67,275,0,0,566,0,0,,10,0,0,0,48
1000800,36061000800,0,28,-4,-2,3,-23,1,1,0,0,3,0,0,0,0,,6,0,82,115,87
1000900,36061000900,0,1,0,0,0,-21,0,-37,0,0,0,0,0,0,0,,1,575,1413,0,2
1001001,36061001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1001002,36061001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1001200,36061001200,0,0,0,0,14,0,0,0,0,0,0,0,-16,144,0,,0,0,0,0,1
1001300,36061001300,56,223,0,0,-4,0,0,186,0,-5,-13,56,299,1,0,,0,1,919,8,-3
1001401,36061001401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,64,0,0
1001402,36061001402,263,2,0,0,0,0,-40,12,349,0,44,263,89,117,378,,0,0,233,-6,-13
1001501,36061001501,0,3,898,40,168,5,4,180,0,8,5,130,30,0,0,,0,4,472,2,13
1001502,36061001502,241,0,281,416,14,-16,-11,-122,563,619,-9,241,-1,0,0,,0,0,1283,169,89
1001600,36061001600,0,32,8,2,4,0,0,8,93,8,-22,6,-51,13,1,,2,20,16,21,93
1001800,36061001800,37,60,25,-8,-2,1,4,29,3,245,-17,37,89,13,25,,9,-2,48,5,291
1002000,36061002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1002100,36061002100,47,-10,85,-2,19,0,7,507,26,197,14,45,0,6,0,,8,0,43,40,148
1002201,36061002201,2,303,0,0,2,0,0,78,102,0,0,2,6,0,6,,3,0,12,4,14
1002202,36061002202,7,5,10,-4,0,170,0,0,0,0,0,7,45,55,0,,0,0,74,0,1
1002400,36061002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1002500,36061002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1002601,36061002601,0,0,17,14,0,0,3,53,2,-4,-1,0,0,-2,5,,0,0,91,-3,0
1002602,36061002602,0,-2,0,78,0,51,0,30,7,110,8,0,0,5,0,,-3,0,23,5,8
1002700,36061002700,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6
1002800,36061002800,0,38,58,3,0,1,0,40,-12,0,-5,-2,0,2,0,,0,0,247,1,24
1002901,36061002901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1002902,36061002902,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-4,-4,,-2,0,2,62,124
1003001,36061003001,0,0,5,-9,6,5,0,5,4,90,253,0,0,0,0,,0,0,1,81,56
1003002,36061003002,0,0,0,3,0,0,-2,0,1,1,-2,0,0,22,4,,0,0,160,17,7
1003100,36061003100,0,0,0,6,0,33,0,0,0,14,258,0,0,3,0,,97,0,50,6,67
1003200,36061003200,0,2,8,10,87,-3,4,30,0,1,0,0,0,0,0,,4,1,0,0,-2
1003300,36061003300,14,25,22,41,109,-3,21,214,32,3,126,17,-14,9,0,,75,-1,54,156,58
1003400,36061003400,0,11,-2,16,-1,57,-3,11,185,54,113,0,4,-1,0,,0,2,33,0,-4
1003601,36061003601,0,1,4,0,0,0,0,4,22,0,1,0,0,14,0,,0,0,38,-6,3
1003602,36061003602,0,4,-9,0,65,4,16,0,6,3,30,0,0,0,10,,0,0,93,10,91
1003700,36061003700,267,-3,-8,21,-3,-5,-30,137,199,0,166,267,231,62,14,,17,-5,20,79,94
1003800,36061003800,0,16,-2,1,2,-9,40,0,-9,3,2,5,17,1,24,,5,8,2,3,18
1003900,36061003900,0,24,33,2,110,-9,52,175,4,55,50,5,-5,4,-9,,1,2,-3,55,0
1004001,36061004001,0,39,0,-1,0,0,27,3,0,-121,0,0,0,0,0,,-2,0,5,-1,0
1004002,36061004002,0,51,3,-7,2,83,6,-4,-3,1,30,-1,0,0,0,,0,0,-7,-3,-3
1004100,36061004100,0,11,0,12,-5,-2,9,10,28,26,60,0,29,19,0,,37,0,17,50,66
1004200,36061004200,0,1,0,-52,2,85,0,-1,-93,1,10,0,0,0,0,,0,1,1,0,-1
1004300,36061004300,-1,9,-2,1,34,6,4,-6,15,1,5,-1,7,0,-1,,0,0,1,6,12
1004400,36061004400,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,,0,0,3,0,0
1004500,36061004500,1,11,0,0,4,0,0,0,10,0,0,1,0,12,0,,208,0,0,3,3
1004700,36061004700,0,42,5,4,10,0,11,52,7,16,-2,4,29,0,0,,1,-8,4,5,53
1004800,36061004800,-21,1,1,0,-4,0,0,6,-3,-24,-1,-21,0,0,5,,0,66,2,0,50
1004900,36061004900,1,2,14,-3,-7,0,-6,33,-6,16,1,2,-1,-13,0,,-3,0,46,1,7
1005000,36061005000,-1,-5,0,1,14,0,0,-8,1,0,1,-1,-4,0,0,,111,0,0,-7,3
1005200,36061005200,0,2,-24,2,0,4,6,-1,0,2,0,0,1,3,0,,2,0,0,-5,-3
1005400,36061005400,0,15,2,5,1,5,55,14,58,0,-6,0,-2,56,6,,-1,0,42,24,81
1005501,36061005501,0,0,0,0,-7,0,0,0,-3,0,0,0,0,160,0,,-1,0,0,0,2
1005502,36061005502,61,-2,7,2,2,3,35,8,-86,16,-3,61,0,0,0,,0,0,-1,23,75
1005600,36061005600,0,0,0,0,50,325,0,0,83,0,0,0,0,0,0,,37,0,0,346,-2
1005700,36061005700,0,140,0,0,-1,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,33
1005800,36061005800,0,7,7,0,0,0,127,289,53,0,0,0,0,45,0,,0,1,4,27,61
1005900,36061005900,0,0,-14,-12,0,0,0,0,1,-5,-2,0,-39,0,0,,0,0,-10,0,2
1006000,36061006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0
1006100,36061006100,0,7,8,-5,0,10,5,251,0,5,52,0,0,0,0,,9,36,39,17,-20
1006200,36061006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1006300,36061006300,0,29,-13,18,-32,-1,1,8,-2,-4,0,2,-9,-20,-2,,-5,-4,39,-8,-12
1006400,36061006400,0,6,98,0,-13,0,-11,45,-4,199,66,0,0,61,119,,0,0,52,59,-1
1006500,36061006500,0,-1,0,1,-9,-4,-44,4,8,-2,1,-1,0,-19,-2,,0,1,-3,11,-23
1006600,36061006600,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,,2,0,63,0,1
1006700,36061006700,-1,0,-1,-3,-6,0,-3,-1,-3,1,0,-1,-2,0,0,,39,-5,-19,-11,13
1006800,36061006800,14,1,62,0,36,82,-12,-10,8,82,0,14,150,11,3,,0,0,-77,47,11
1006900,36061006900,0,1,0,0,1,0,0,0,28,54,35,0,22,5,1,,0,0,326,29,0
1007001,36061007001,0,130,-1,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,134,-18,-41
1007002,36061007002,-4,-1,0,0,1,1,-16,-4,-4,-4,0,-4,0,144,-3,,0,0,70,30,-3
1007100,36061007100,0,-8,1,-103,0,0,188,-2,0,-4,-13,0,1,1,0,,67,-4,-9,-26,-28
1007200,36061007200,0,-2,3,10,7,-24,-6,0,0,-21,37,0,41,36,0,,56,-14,3,64,8
1007300,36061007300,-1,-2,-14,-13,-8,-7,-2,-13,5,-4,-7,8,-6,-9,0,,0,-22,-11,-14,-41
1007400,36061007400,165,-19,0,-6,167,-35,290,-2,72,70,129,165,199,42,0,,0,89,-6,381,86
1007500,36061007500,0,3,0,-6,0,4,86,0,-90,-3,-4,0,0,-1,1,,3,6,2,2,88
1007600,36061007600,0,0,0,1,0,7,0,-4,-13,368,0,0,0,17,0,,27,0,41,-16,-19
1007700,36061007700,5,-5,0,-10,-15,-7,-2,-3,-3,-2,-9,5,-3,-7,-3,,-7,0,-17,6,3
1007800,36061007800,0,0,3,0,-5,7,80,-16,160,74,-30,0,0,5,2,,148,-6,229,4,34
1007900,36061007900,-5,-3,-5,2,5,-9,-1,-11,-1,0,0,-5,0,-2,-15,,-2,0,9,-1,-8
1008000,36061008000,-1,-118,-2,0,0,125,4,4,0,-7,3,-1,0,0,1,,8,123,0,-1,19
1008100,36061008100,15,5,-2,-1,32,0,-3,0,-33,23,11,15,19,43,0,,40,55,28,-5,-8
1008200,36061008200,0,0,0,-8,105,5,-6,1,-32,0,0,0,1,-4,0,,121,-29,0,126,197
1008300,36061008300,0,0,0,1,36,0,0,-2,-1,-2,-3,0,0,0,0,,0,0,-29,-3,2
1008400,36061008400,0,178,-24,0,66,-2,-8,0,133,0,82,0,60,0,0,,0,0,0,-6,-3
1008601,36061008601,0,0,0,0,0,0,0,761,0,0,0,0,0,0,0,,0,0,111,0,34
1008602,36061008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1008603,36061008603,0,0,0,1,0,0,5,-4,68,0,0,0,0,0,0,,-3,0,-1,-8,15
1008700,36061008700,1,0,-23,-3,3,41,2,23,0,4,-4,1,0,-15,6,,0,21,42,-11,20
1008800,36061008800,0,0,0,0,0,0,0,0,373,553,429,0,1,0,0,,0,0,231,0,1
1008900,36061008900,-1,14,0,-7,20,-9,7,-5,0,160,0,-1,7,-2,0,,1,-8,39,-11,-32
1009000,36061009000,0,76,0,-8,1,88,4,-25,-9,-66,0,0,20,0,-1,,1,19,1,55,91
1009100,36061009100,10,-1,3,54,194,-23,48,0,-2,28,1,10,40,-2,0,,162,-28,152,151,3
1009200,36061009200,0,0,0,0,-188,0,0,-10,0,0,0,0,0,0,0,,0,0,191,0,-1
1009300,36061009300,0,14,162,-4,0,-5,0,-1,-10,-38,0,0,0,-13,0,,3,-2,2,-2,-2
1009400,36061009400,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,,0,75,0,0,1
1009500,36061009500,0,302,-8,4,-3,-13,-3,1,69,8,49,37,0,199,480,,0,0,7,359,210
1009600,36061009600,0,54,0,-1,-6,0,0,-21,0,0,0,0,-1,0,0,,0,0,98,-2,119
1009700,36061009700,0,0,-8,0,3,0,0,0,0,0,-7,0,0,69,0,,0,0,192,-3,4
1009800,36061009800,1,20,-21,0,0,0,116,131,-7,2,3,3,135,34,-48,,0,22,220,207,12
1009901,36061009901,188,28,122,0,0,14,76,50,-10,5,-7,202,9,151,373,,0,0,0,1,107
1009902,36061009902,0,548,28,2,710,529,-2,0,586,50,51,0,60,938,0,,0,0,282,48,0
1009903,36061009903,0,839,-9,-30,-7,0,0,0,-6,392,378,0,0,532,0,,0,0,131,0,401
1010000,36061010000,0,0,-2,-114,0,0,0,-1,94,0,123,0,-28,363,0,,0,23,264,0,0
1010100,36061010100,0,0,362,-9,0,0,0,375,-4,2,0,0,0,0,0,,615,0,1,0,4
1010200,36061010200,0,0,0,0,0,-14,0,0,-4,-2,0,0,0,0,69,,-2,0,11,0,111
1010300,36061010300,0,0,0,0,0,33,0,0,844,0,11,0,0,0,-21,,0,0,0,24,82
1010400,36061010400,0,0,-1,0,0,173,0,-109,0,0,161,0,0,0,0,,0,0,95,4,92
1010601,36061010601,0,5,0,0,1,0,-19,0,1,0,0,3,0,121,0,,0,0,-1,-97,1
1010602,36061010602,0,0,209,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-2,-26
1010801,36061010801,-5,0,0,7,0,0,0,0,0,0,0,-5,0,0,0,,0,0,0,-5,1
1010802,36061010802,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,14,1,13,14
1010803,36061010803,0,-9,0,0,0,0,0,266,0,0,68,0,0,0,0,,0,0,0,0,-2
1010900,36061010900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,300,0,1
1011000,36061011000,0,-2,0,-11,-38,2,22,0,45,-1,7,0,-1,32,0,,0,-36,109,-59,12
1011100,36061011100,0,207,-2,91,2,0,78,0,0,304,-48,0,0,9,0,,130,190,83,-120,-23
1011201,36061011201,0,0,0,0,-142,-14,0,0,0,0,0,0,0,41,0,,0,-4,0,-37,189
1011202,36061011202,0,0,0,-4,0,0,139,0,0,0,0,0,0,0,0,,0,0,0,0,0
1011203,36061011203,0,-1,-8,-5,0,0,0,0,0,0,0,0,-6,0,0,,0,0,144,0,26
1011300,36061011300,0,-11,0,0,-2,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,3
1011401,36061011401,0,123,-14,0,-55,-92,-1,0,0,40,0,0,1,-1,0,,0,0,11,1,0
1011402,36061011402,1,0,0,-4,0,0,0,-1,0,-1,0,1,0,0,-9,,0,0,80,5,2
1011500,36061011500,0,0,813,199,8,108,6,0,0,45,-5,-3,0,3,0,,297,-7,487,48,-13
1011600,36061011600,0,0,0,0,0,0,0,-5,0,0,1,0,0,0,0,,0,0,0,-1,0
1011700,36061011700,0,7,61,-2,0,0,0,598,225,0,0,0,0,590,0,,361,0,0,0,499
1011800,36061011800,-35,2,3,7,0,-129,0,0,5,-4,0,-35,0,5,0,,0,-6,0,0,-1
1011900,36061011900,-2,0,-2,0,-1,0,0,0,-1,0,0,-2,0,0,0,,0,0,6,-16,-16
1012000,36061012000,0,0,0,0,21,0,-2,-1,2,-1,-4,0,0,6,0,,0,-4,2,5,-2
1012101,36061012101,0,12,-1,0,0,0,1,1,0,3,0,0,27,-26,0,,1,0,357,-7,3
1012102,36061012102,2,0,0,-1,7,1,0,0,7,-1,0,2,0,0,0,,44,0,0,-16,17
1012200,36061012200,-7,-7,-15,-1,-5,0,1,1,-17,-25,-14,-7,-16,-19,0,,1,-2,-21,-3,-23
1012400,36061012400,0,0,0,-41,0,0,0,0,0,-2,0,0,0,4,0,,0,0,0,0,-50
1012500,36061012500,0,0,0,-6,-13,0,0,0,0,0,-2,0,0,0,0,,0,0,142,-2,-5
1012601,36061012601,0,3,0,0,0,0,27,0,-1,0,0,0,-1,0,0,,0,0,-1,0,0
1012602,36061012602,0,0,1,0,-2,8,0,0,0,0,0,0,0,8,0,,55,2,104,0,-51
1012700,36061012700,2,12,1,-5,-21,-7,0,20,5,0,0,2,8,13,0,,11,1,12,15,13
1012800,36061012800,0,0,-1,-1,-9,0,-10,-2,-6,1,0,0,-2,0,0,,0,-3,4,-4,-7
1012901,36061012901,0,2,0,0,1238,0,1175,280,18,168,237,0,-5,-6,9,,0,0,0,0,893
1012902,36061012902,0,1,-20,1,66,0,110,0,0,0,-9,0,222,0,0,,158,0,0,158,0
1013000,36061013000,0,0,-7,-2,-17,-6,0,8,-50,4,-2,-8,0,2,0,,-18,-2,0,-7,-52
1013100,36061013100,0,0,21,-1,7,0,0,11,0,424,-1,0,0,0,0,,0,0,-40,121,-1
1013201,36061013201,10,0,-2,0,-32,0,0,61,-2,0,0,10,0,-1,0,,2,0,36,1,0
1013202,36061013202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1013203,36061013203,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,,0,0,3,0,8
1013300,36061013300,60,188,0,3,109,55,156,-2,30,0,-5,60,7,2,0,,146,1,4,0,20
1013400,36061013400,0,32,-31,2,26,0,2,0,-6,-23,-63,0,-27,-121,0,,48,0,224,-7,-47
1013501,36061013501,0,0,862,0,96,0,-1,0,392,0,103,0,0,0,0,,0,0,0,0,21
1013502,36061013502,0,0,0,0,0,0,0,709,65,1028,0,0,77,0,0,,73,0,0,0,0
1013601,36061013601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1
1013602,36061013602,0,0,1,1,0,0,-4,41,-40,0,29,0,0,0,0,,0,0,0,-2,18
1013603,36061013603,0,0,0,0,0,0,0,0,0,-42,-60,0,0,0,0,,0,0,0,0,0
1013604,36061013604,-1,0,-1,0,0,0,-1,-38,1,0,0,-1,0,-1,0,,0,4,0,0,3
1013700,36061013700,72,0,-4,-1,6,-159,-1,0,188,117,156,72,-1,8,0,,1075,0,-1,111,334
1013800,36061013800,30,6,1,3,0,2,-88,-10,-5,14,-58,30,42,106,0,,7,0,210,-17,-13
1013900,36061013900,-1,1,0,0,0,-6,0,50,0,0,4,-1,0,0,0,,609,0,38,-1,-5
1014000,36061014000,6,-3,-2,-2,19,0,-10,14,1,-16,-19,6,-13,55,0,,0,0,-20,-1,-7
1014200,36061014200,8,0,-1,-9,-2,-3,-8,-14,-1,-12,-12,8,16,-3,0,,23,-17,-8,-7,-3
1014300,36061014300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1014401,36061014401,-2,0,-1,-1,0,0,0,0,-3,0,-18,-2,0,0,0,,0,0,-1,0,-2
1014402,36061014402,0,3,-1,0,0,0,0,-34,-2,0,7,0,139,0,0,,0,0,-1,4,4
1014500,36061014500,0,0,0,0,0,339,0,258,0,0,172,0,0,0,0,,0,0,123,0,-2
1014601,36061014601,4,0,0,0,0,1,0,0,0,-10,-55,4,0,0,5,,-2,-35,610,0,29
1014602,36061014602,-6,0,0,0,0,-42,0,-1,80,0,0,-6,0,0,0,,51,-34,2,13,-32
1014700,36061014700,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,26,0,0
1014801,36061014801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,28,0,0
1014802,36061014802,0,5,0,-2,0,-18,-27,0,0,0,162,0,0,-24,0,,0,0,-6,0,-25
1014900,36061014900,0,0,0,0,1,0,0,0,0,-5,0,0,0,0,0,,0,2,126,-5,-12
1015001,36061015001,-8,0,0,0,-10,0,0,0,7,0,11,-8,0,0,7,,0,0,0,16,-1
1015002,36061015002,0,-3,0,-1,-5,0,9,-5,0,-25,-6,0,-1,13,0,,0,1,1,-17,-1
1015101,36061015101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1015102,36061015102,0,495,0,105,0,0,273,616,361,0,1131,0,-6,0,0,,0,0,0,530,0
1015200,36061015200,0,0,0,0,-5,0,0,0,-1,0,0,0,20,0,0,,0,0,-1,-1,339
1015301,36061015301,0,0,-3,1,-5,-4,-3,1,-11,0,0,0,0,0,0,,-5,0,0,-12,-4
1015302,36061015302,-1,0,0,0,0,0,1,0,-13,0,-6,-1,0,-7,0,,0,0,77,0,-1
1015401,36061015401,0,0,0,0,0,0,0,0,-45,1,15,0,1,0,0,,0,0,0,0,0
1015402,36061015402,0,103,-2,0,1,0,-32,0,-75,6,24,0,0,6,1,,0,0,0,-2,0
1015403,36061015403,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,,0,0,0,0,0
1015501,36061015501,0,310,0,0,0,0,236,0,0,0,6,0,112,0,0,,0,0,0,0,0
1015502,36061015502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1015601,36061015601,0,0,1,0,0,-86,0,0,0,104,46,0,0,0,-5,,0,0,0,1,-39
1015602,36061015602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0
1015700,36061015700,10,4,0,8,-10,-6,-18,-3,-6,96,-10,10,1,-5,-1,,1,12,-10,-16,-17
1015801,36061015801,-1,3,-9,-6,1,-1,0,-2,-2,-4,-2,-2,0,-1,0,,-12,0,3,0,-7
1015802,36061015802,0,298,-10,0,0,11,149,-1,0,0,0,0,0,0,0,,0,0,0,0,10
1015900,36061015900,0,194,19,-18,-17,-9,0,1,-4,-4,35,0,12,1,-1,,2,118,-15,1,-60
1016001,36061016001,-2,-6,-7,-1,-7,2,-9,-22,0,0,-2,-2,0,-10,21,,0,0,-5,-14,-6
1016002,36061016002,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,0,0
1016100,36061016100,0,-21,-14,-13,-12,0,-5,-6,-31,-5,-9,0,0,-16,0,,-2,0,-7,-26,-32
1016200,36061016200,153,0,0,0,0,0,0,0,202,0,0,153,0,0,0,,0,0,0,0,0
1016300,36061016300,0,24,69,-4,181,0,-124,26,24,74,0,0,-17,54,-7,,1,-4,-29,-5,-19
1016400,36061016400,0,-1,231,0,0,266,89,0,0,0,-18,0,0,0,164,,6,0,0,0,-6
1016500,36061016500,-2,1,-8,-4,-34,-1,-10,0,-24,-5,-7,-2,-4,-13,1,,3,0,0,1,-11
1016600,36061016600,0,0,0,0,51,-4,0,0,5,63,86,0,3,71,0,,-2,0,1,0,33
1016700,36061016700,0,-3,-20,0,-5,-3,-36,-1,4,91,29,-7,0,0,2,,-2,-1,1,-14,-5
1016800,36061016800,0,0,10,229,0,0,0,0,0,1,0,0,0,0,0,,0,0,-26,-10,0
1016900,36061016900,-3,-4,0,0,-4,-4,-12,-12,-5,-3,6,-3,-3,7,0,,2,-4,-11,-17,-6
1017000,36061017000,0,16,0,0,0,-1,3,49,6,0,0,0,23,0,0,,4,0,22,0,22
1017100,36061017100,0,0,0,0,-1,0,-3,-6,-33,-7,-1,-2,0,0,0,,-13,6,-76,-23,-19
1017200,36061017200,367,38,55,24,0,0,5,0,0,16,3,367,0,-11,0,,0,54,133,2,24
1017300,36061017300,1,-2,0,-14,-31,-6,-12,-3,-16,-13,-61,-8,-1,-10,0,,-2,-8,-24,-19,-7
1017401,36061017401,14,111,1,0,0,0,0,0,5,0,0,14,0,0,0,,0,0,23,0,13
1017402,36061017402,0,0,0,135,0,-1,34,0,-4,0,0,0,0,420,14,,10,0,348,17,198
1017500,36061017500,0,1,-9,-13,0,-11,-5,2,0,31,13,0,-11,0,3,,-1,-2,-5,0,-15
1017700,36061017700,0,0,1,-1,-4,0,0,0,-12,0,0,0,0,0,0,,-1,0,-10,-7,0
1017800,36061017800,-1,0,-2,0,39,21,0,-6,14,-3,13,-1,0,46,15,,18,-2,27,22,-1
1017900,36061017900,1,-8,-7,295,0,-60,0,-4,0,0,-20,0,0,116,3,,0,0,-3,3,3
1018000,36061018000,1,37,45,0,16,95,0,0,25,0,0,1,0,-5,0,,84,2,239,1,140
1018100,36061018100,0,-4,6,0,1,-1,0,-34,-1,0,-7,-5,-1,4,0,,-3,0,7,322,1
1018200,36061018200,0,41,53,29,2,91,0,0,32,0,0,0,-18,-2,0,,366,0,12,19,20
1018300,36061018300,-22,-5,9,0,0,15,10,0,-1,0,0,-22,-2,0,131,,2,0,114,1,99
1018400,36061018400,0,109,27,-6,0,0,-17,32,0,0,0,0,0,0,0,,0,-10,230,13,92
1018500,36061018500,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1018600,36061018600,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,,0,0,0,1,0
1018700,36061018700,0,0,0,-9,0,0,-1,1,84,0,0,44,0,-7,-2,,0,-1,49,66,-7
1018800,36061018800,12,11,1,-2,0,-7,-1,0,17,-1,0,26,90,4,35,,20,11,72,1,110
1018900,36061018900,-1,1,0,13,2,0,0,0,-15,1,34,-1,1,0,0,,1,-88,2,1,1
1019000,36061019000,-2,1,0,0,0,190,-1,0,1,-5,0,-2,138,7,31,,0,0,51,27,0
1019100,36061019100,0,-8,0,11,0,0,5,1,0,0,-1,0,-2,1,0,,1,0,89,-168,0
1019200,36061019200,0,41,12,0,0,0,0,2,7,179,0,0,0,0,0,,0,-1,0,-1,0
1019300,36061019300,117,0,0,1,0,0,0,0,15,-5,0,117,200,2,8,,0,0,-15,0,50
1019400,36061019400,-3,0,124,0,-9,0,0,19,112,58,0,-3,0,0,0,,21,1,157,-43,166
1019500,36061019500,0,-7,0,0,0,0,7,0,0,-1,0,-1,0,3,10,,83,0,79,3,30
1019600,36061019600,233,50,19,0,0,0,5,0,0,0,215,233,0,0,-8,,110,0,550,0,76
1019701,36061019701,0,0,0,0,0,0,0,430,0,0,205,0,0,0,0,,-1,0,0,0,0
1019702,36061019702,1,28,3,0,-5,75,19,-5,-20,3,0,1,14,2,0,,0,7,11,-12,43
1019800,36061019800,0,-10,0,-24,0,0,-3,0,52,1,0,0,1,1,0,,0,0,488,686,-2
1019900,36061019900,0,0,0,0,1,1,1,0,-2,0,-9,0,1,0,0,,0,-1,-1,1,0
1020000,36061020000,140,-5,11,10,3,0,23,34,-11,23,16,140,-1,6,-10,,39,-5,193,-6,-29
1020101,36061020101,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1020102,36061020102,0,74,4,1,1,14,1,0,15,0,0,-6,0,1,0,,1,9,15,19,-1
1020300,36061020300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1020500,36061020500,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,0,187,0,1
1020600,36061020600,-3,57,-11,113,-2,11,1,1,39,5,24,-3,0,6,16,,7,2,306,10,27
1020701,36061020701,80,0,0,0,0,0,0,-2,-50,0,0,80,0,0,0,,0,0,0,57,-6
1020800,36061020800,12,12,1,21,10,-2,41,7,-4,11,46,14,8,12,0,,14,104,24,24,-7
1020901,36061020901,0,0,0,0,0,0,-26,-10,0,0,23,0,71,0,0,,0,0,112,76,0
1021000,36061021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1021100,36061021100,183,0,0,0,-1,0,0,0,0,0,0,183,4,0,0,,0,0,142,0,-3
1021200,36061021200,0,0,0,0,0,0,-7,0,0,64,0,0,0,0,0,,42,0,0,0,1
1021303,36061021303,8,2,0,0,2,12,0,0,25,0,40,8,0,7,0,,4,-10,78,25,74
1021400,36061021400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10,0,0,0
1021500,36061021500,192,7,241,-10,30,1,6,-38,0,0,46,192,0,0,0,,6,0,171,2,65
1021600,36061021600,2,30,43,4,0,2,-175,-2,49,7,1,2,37,18,0,,16,4,2,48,-11
1021703,36061021703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
1021800,36061021800,104,59,5,2,1,29,21,3,0,-36,3,104,2,-19,0,,0,0,1,0,80
1021900,36061021900,0,-28,-8,0,0,0,0,0,0,0,-31,0,0,0,0,,0,0,410,51,-1
1022000,36061022000,1,48,26,-2,17,41,-17,-1,10,-11,0,3,8,2,0,,4,1,16,-34,15
1022102,36061022102,0,0,-4,1,1,4,10,4,2,-3,9,0,17,0,0,,19,55,4,12,35
1022200,36061022200,3,291,2,17,2,28,64,8,29,9,-70,3,189,12,166,,0,0,482,3,-160
1022301,36061022301,-1,0,0,0,0,0,0,0,23,0,0,-1,0,0,0,,0,0,28,2,1
1022302,36061022302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,0,0,0,0
1022400,36061022400,-6,45,78,0,2,27,21,86,2,4,29,-6,-18,37,0,,6,27,24,-3,29
1022500,36061022500,0,117,33,2,0,0,2,8,-4,6,0,0,0,2,0,,2,4,6,1,17
1022600,36061022600,85,-20,17,7,1,5,0,126,-7,2,35,93,6,1,65,,-1,22,58,-7,40
1022700,36061022700,5,0,1,5,-5,11,3,0,-4,2,-6,3,1,3,-2,,-5,5,46,80,-33
1022800,36061022800,-6,33,0,42,2,6,21,3,1,9,151,-5,-9,2,6,,10,21,46,-10,60
1022900,36061022900,0,0,80,7,-2,0,0,85,0,-6,7,0,0,0,0,,0,-1,9,1,-1
