ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Postcode
58863,91415,Preservation,,2685,48,2005107,942,LEGGETT AVENUE,8,0,8,8,2118,4,2026850048,2,17,83,BX33,40.815716,-73.900437,10455
58863,92749,Preservation,,2879,68,2009070,1866,LORING PLACE SOUTH,6,0,6,6,1679,2,2028790068,5,14,24501,BX36,40.853166,-73.915335,10453
58863,92750,Preservation,,2879,69,2009071,1868,LORING PLACE SOUTH,2,0,2,2,1679,2,2028790069,5,14,24501,BX36,40.853196,-73.91531,10453
58863,103709,Preservation,,2877,268,2008883,1679,POPHAM AVENUE,6,0,6,6,2926,3,2028770268,5,16,20501,BX36,40.849467,-73.920613,10453
58863,104323,Preservation,,2971,10,2010386,1380,PROSPECT AVENUE,15,0,15,15,3440,5,2029710010,3,16,153,BX75,40.831174,-73.896858,10459
58863,104324,Preservation,,2971,12,2010387,1382,PROSPECT AVENUE,15,0,15,15,3440,5,2029710012,3,16,153,BX75,40.831245,-73.896844,10459
58863,104325,Preservation,,2971,14,2010388,1384,PROSPECT AVENUE,16,0,16,16,3440,5,2029710014,3,16,153,BX75,40.831317,-73.896825,10459
58863,115285,Preservation,,2669,6,2004825,970,TINTON AVENUE,27,0,27,27,8120,5,2026690006,3,17,133,BX35,40.823568,-73.902774,10456
58863,115563,Preservation,,2799,18,2007493,1764,TOPPING AVENUE,3,0,3,3,1220,2,2027990018,5,15,22901,BX41,40.845786,-73.905658,10457
58863,116542,Preservation,,2668,33,2004818,925,UNION AVENUE,22,0,22,22,4140,5,2026680033,3,17,133,BX35,40.822025,-73.902173,10459
58863,116554,Preservation,,2669,47,2004848,981,UNION AVENUE,25,0,25,25,8232,5,2026690047,3,17,133,BX35,40.82357,-73.901527,10459
58863,822663,Preservation,,2903,3,2109440,445,EAST 171 STREET,46,0,46,46,6500,7,2029030003,3,16,169,BX01,40.837927,-73.904202,10457
58863,842309,Preservation,,2934,23,2114113,1360,CLINTON AVENUE,30,0,30,30,9240,4,2029340023,3,16,151,BX35,40.832711,-73.899776,10456
58864,311887,Preservation,,3609,31,3082458,450,HERZL STREET,6,0,6,6,0,3,3036090031,16,42,896,BK81,40.658553,-73.912767,11212
58864,311892,Preservation,,3610,23,3082484,463,HERZL STREET,16,0,16,16,0,4,3036100023,16,42,896,BK81,40.658295,-73.912681,11212
58864,329095,Preservation,,3620,31,3082693,30,LOTT AVENUE,4,0,4,4,0,2,3036200031,16,42,896,BK81,40.657175,-73.912852,11212
58864,329139,Preservation,,3621,35,3082710,54,LOTT AVENUE,6,0,6,6,0,3,3036210035,16,42,896,BK81,40.657312,-73.911933,11212
58864,344530,Preservation,,3610,34,3082488,80,NEWPORT STREET,6,0,6,6,0,3,3036100034,16,42,896,BK81,40.65883,-73.912443,11212
58864,366659,Preservation,,3608,27,3082415,903,SARATOGA AVENUE,11,0,11,11,0,4,3036080027,16,42,896,BK81,40.658302,-73.914631,11212
58864,378230,Preservation,,3609,28,3082457,2255,STRAUSS STREET,6,0,6,6,0,3,3036090028,16,42,896,BK81,40.658417,-73.913668,11212
58864,378231,Preservation,,3608,32,3082416,2256,STRAUSS STREET,6,0,6,6,0,3,3036080032,16,42,896,BK81,40.658414,-73.913687,11212
58871,64740,Preservation,,2472,1,2002879,149,EAST 165 STREET,20,0,20,20,0,5,2024720001,4,16,195,BX63,40.831229,-73.921325,10452
58871,64863,Preservation,,2456,42,2002736,200,EAST 166 STREET,24,0,24,24,0,5,2024560042,4,16,18102,BX14,40.831369,-73.918181,10456
58871,97372,Preservation,,2785,13,2007273,1322,MORRIS AVENUE,20,0,20,20,0,5,2027850013,4,16,17702,BX14,40.836319,-73.912288,10456
58871,109490,Preservation,,2451,11,2002626,1060,SHERMAN AVENUE,64,0,64,64,0,6,2024510011,4,16,18101,BX14,40.830765,-73.917651,10456
58871,109521,Preservation,,2452,51,2002664,1194,SHERMAN AVENUE,37,0,37,37,0,5,2024520051,4,16,18101,BX14,40.833229,-73.916206,10456
58871,112824,Preservation,,2782,50,2007068,1345,TELLER AVENUE,22,0,22,22,0,6,2027820050,4,16,17702,BX14,40.835557,-73.909691,10456
58876,62785,Preservation,,2283,33,2000269,455,EAST 138 STREET,97,0,97,97,43550,6,2022830033,1,8,39,BX39,40.808373,-73.921129,10454
58876,64056,Preservation,,2377,20,2094189,440,EAST 156 STREET,97,0,97,97,24500,7,2023770020,1,17,69,BX34,40.8205,-73.914405,10455
58885,52766,Preservation,,2365,25,2001200,877,BROOK AVENUE,10,0,10,10,0,5,2023650025,3,17,141,BX35,40.822773,-73.910485,10451
58885,806341,Preservation,,2365,20,2091165,885,BROOK AVENUE,7,0,7,7,0,4,2023650020,3,17,141,BX35,40.822943,-73.910467,10451
58885,806532,Preservation,,2365,20,2091165,500,EAST 161 STREET,7,0,7,7,0,4,2023650020,3,17,141,BX35,40.823234,-73.910597,10451
58887,21360,Preservation,,415,12,1077624,176,ELDRIDGE STREET,29,0,29,29,13893,6,1004150012,3,1,18,MN27,40.720406,-73.990804,10002
58887,804767,Preservation,,415,12,1077623,180,ELDRIDGE STREET,25,0,25,25,13893,6,1004150012,3,1,18,MN27,40.720538,-73.990736,10002
58889,12608,Preservation,,879,27,1018044,143,EAST 23 STREET,327,0,327,327,0,22,1008790027,6,2,68,MN21,40.739358,-73.98436,10010
58891,1220,Preservation,,1682,50,1052863,2158,2 AVENUE,13,0,13,13,0,5,1016820050,11,8,180,MN34,40.79367,-73.9402,10029
58891,1222,Preservation,,1661,21,1052501,2161,2 AVENUE,4,0,4,4,0,4,1016610021,11,8,180,MN34,40.793961,-73.940012,10029
58891,1225,Preservation,,1683,2,1052867,2164,2 AVENUE,3,0,3,3,0,4,1016830002,11,8,180,MN34,40.793978,-73.939976,10029
58891,1273,Preservation,,1689,2,1052984,2284,2 AVENUE,9,0,9,9,0,5,1016890002,11,8,188,MN34,40.797868,-73.937134,10035
58891,1280,Preservation,,1667,25,,2291.5,2 AVENUE,11,0,11,11,0,6,,,,,,,,
58891,1311,Preservation,,1796,54,1054775,2330,2 AVENUE,3,0,3,3,0,4,1017960054,11,8,194,MN34,40.799191,-73.936165,10035
58891,1323,Preservation,,1785,25,1054588,2349,2 AVENUE,9,0,9,9,0,5,1017850025,11,8,194,MN34,40.799767,-73.935741,10035
58891,19024,Preservation,,1632,46,1051974,162,EAST 105 STREET,5,0,5,5,0,4,1016320046,11,8,166,MN33,40.791305,-73.946161,10029
58891,19198,Preservation,,1615,9,1051598,11,EAST 109 STREET,24,0,24,24,0,6,1016150009,11,9,17401,MN33,40.79587,-73.948848,10029
58891,19200,Preservation,,1615,10,1051599,15,EAST 109 STREET,24,0,24,24,0,6,1016150010,11,9,17401,MN33,40.795832,-73.948758,10029
58891,19208,Preservation,,1614,63,1051592,16,EAST 109 STREET,10,0,10,10,9154,5,1016140063,11,9,17401,MN33,40.795818,-73.948769,10029
58891,19221,Preservation,,1614,62,1051591,18,EAST 109 STREET,10,0,10,10,0,5,1016140062,11,9,17401,MN33,40.795799,-73.948726,10029
58891,19231,Preservation,,1614,60,1051589,22,EAST 109 STREET,15,0,15,15,0,5,1016140060,11,9,17401,MN33,40.79576,-73.948635,10029
58891,19233,Preservation,,1614,58,1051588,24,EAST 109 STREET,15,0,15,15,0,5,1016140058,11,9,17401,MN33,40.795741,-73.948592,10029
58891,19235,Preservation,,1614,57,1051587,26,EAST 109 STREET,14,0,14,14,0,5,1016140057,11,9,17401,MN33,40.795722,-73.948545,10029
58891,19299,Preservation,,1615,60,1051606,18,EAST 110 STREET,60,0,60,60,0,5,1016150060,11,9,17401,MN33,40.796435,-73.948274,10029
58891,19381,Preservation,,1660,43,1052483,212,EAST 111 STREET,8,0,8,8,0,4,1016600043,11,8,180,MN34,40.794528,-73.941825,10029
58891,19410,Preservation,,1683,6,1052871,307,EAST 111 STREET,8,0,8,8,0,4,1016830006,11,8,180,MN34,40.793651,-73.939684,10029
58891,19466,Preservation,,1683,36,1052885,334,EAST 112 STREET,14,0,14,14,0,6,1016830036,11,8,180,MN34,40.793883,-73.938257,10029
58891,19469,Preservation,,1683,31,1052883,344,EAST 112 STREET,18,0,18,18,0,6,1016830031,11,8,180,MN34,40.793746,-73.937929,10029
58891,19568,Preservation,,1709,7,1053044,415,EAST 115 STREET,30,0,30,30,0,6,1017090007,11,8,178,MN34,40.795087,-73.935341,10029
58891,19572,Preservation,,1708,39,1053028,422,EAST 115 STREET,8,0,8,8,0,4,1017080039,11,8,178,MN34,40.795018,-73.935222,10029
58891,19573,Preservation,,1709,10,1053046,423,EAST 115 STREET,18,0,18,18,0,6,1017090010,11,8,178,MN34,40.795032,-73.935211,10029
58891,19576,Preservation,,1708,36,1053026,426,EAST 115 STREET,24,0,24,24,0,6,1017080036,11,8,178,MN34,40.794991,-73.935157,10029
58891,19578,Preservation,,1709,13,1053048,429,EAST 115 STREET,24,0,24,24,0,6,1017090013,11,8,178,MN34,40.794993,-73.935114,10029
58891,19638,Preservation,,1644,26,1052293,161,EAST 116 STREET,3,0,3,3,0,3,1016440026,11,8,182,MN34,40.798375,-73.941016,10029
58891,19698,Preservation,,1687,43,1052926,316,EAST 116 STREET,9,0,9,9,0,5,1016870043,11,8,188,MN34,40.796713,-73.937102,10029
58891,19787,Preservation,,1644,68,1052319,112,EAST 117 STREET,10,0,10,10,0,5,1016440068,11,8,182,MN34,40.799718,-73.942134,10035
58891,19793,Preservation,,1644,164,1052331,120,EAST 117 STREET,5,0,5,5,0,4,1016440164,11,8,182,MN34,40.799644,-73.941961,10035
58891,19799,Preservation,,1644,57,1052313,140,EAST 117 STREET,4,0,4,4,0,3,1016440057,11,8,182,MN34,40.79946,-73.941528,10035
58891,19808,Preservation,,1645,124,1052360,155,EAST 117 STREET,3,0,3,3,0,3,1016450124,11,8,182,MN34,40.799105,-73.94064,10035
58891,19843,Preservation,,1666,41,1052594,212,EAST 117 STREET,14,0,14,14,0,6,1016660041,11,8,188,MN34,40.798396,-73.938997,10035
58891,20135,Preservation,,1783,42,1054541,210,EAST 119 STREET,13,0,13,13,0,5,1017830042,11,8,188,MN34,40.799672,-73.938093,10035
58891,20397,Preservation,,1786,39,1079434,224,EAST 122 STREET,4,0,4,4,0,4,1017860039,11,8,194,MN34,40.801455,-73.936513,10035
58891,20430,Preservation,,1772,13,1054430,129,EAST 123 STREET,18,0,18,18,0,6,1017720013,11,9,196,MN34,40.803287,-73.938859,10035
58891,20493,Preservation,,1772,150,1054457,154,EAST 124 STREET,8,0,8,8,0,3,1017720150,11,8,196,MN34,40.803503,-73.937468,10035
58891,20495,Preservation,,1772,50,1054446,156,EAST 124 STREET,4,0,4,4,0,3,1017720050,11,8,196,MN34,40.803484,-73.937428,10035
58891,24002,Preservation,,1634,24,1052025,1691,LEXINGTON AVENUE,6,0,6,6,0,4,1016340024,11,8,172,MN33,40.792397,-73.946157,10029
58891,24098,Preservation,,1772,55,1054448,2026,LEXINGTON AVENUE,16,0,16,16,0,6,1017720055,11,9,196,MN34,40.803259,-73.938248,10035
58891,24685,Preservation,,1614,14,1051581,1618,MADISON AVENUE,8,0,8,8,0,5,1016140014,11,9,17401,MN33,40.795008,-73.948495,10029
58908,206029,Preservation,,2365,19,3331545,268,BEDFORD AVENUE,63,0,63,63,7120,6,3023650019,1,34,553,BK73,40.715248,-73.960511,11249
58936,995014,New Construction,,2735,28,2000000,985,BRUCKNER BOULEVARD,215,0,215,215,15323,10,2027350028,2,17,89,BX27,40.819841,-73.891062,10459
58954,968125,New Construction,,9999,9,4214016,94-02,148 STREET,380,0,380,380,23327,25,4099997501,12,27,208,QN61,40.699522,-73.805228,11435
58955,968078,New Construction,,3623,1,2128970,1520,STORY AVENUE,223,0,223,223,0,12,2036230010,9,17,28,BX09,40.821694,-73.877424,10473
58965,969652,New Construction,,7072,1,3423863,3003,WEST 21 STREET,135,0,135,135,0,9,3070720001,13,47,352,BK21,40.574252,-73.98756,11224
58966,991185,New Construction,,3004,7501,2120210,1880,BOSTON ROAD,168,0,168,168,0,0,2030040020,6,17,359,BX17,40.83957,-73.882783,10460
58972,120972,Preservation,,2518,1,2003313,105,WEST 168 STREET,283,0,283,283,83900,7,2025180001,4,16,211,BX26,40.838398,-73.925141,10452
58980,197971,Preservation,,1682,45,3047588,271,BAINBRIDGE STREET,12,0,12,12,1750,3,3016820045,3,36,381,BK61,40.681515,-73.926362,11233
58980,197979,Preservation,,1683,89,3047697,281,BAINBRIDGE STREET,8,0,8,8,1500,4,3016830089,3,41,381,BK61,40.681605,-73.925551,11233
58980,197980,Preservation,,1683,88,3047696,283,BAINBRIDGE STREET,8,0,8,8,1500,4,3016830088,3,41,381,BK61,40.681613,-73.925486,11233
58980,197981,Preservation,,1683,86,3047695,285,BAINBRIDGE STREET,8,0,8,8,1500,4,3016830086,3,41,381,BK61,40.681621,-73.925417,11233
58992,88707,Preservation,,2962,46,2010203,775,JENNINGS STREET,3,10,13,13,3139,6,2029620046,3,16,151,BX35,40.831945,-73.896983,10459
59031,131213,Preservation,,934,41,3018666,76,5 AVENUE,6,0,6,6,0,4,3009340041,6,39,12901,BK37,40.680691,-73.977574,11217
59031,208771,Preservation,,389,12,3005985,320,BERGEN STREET,3,0,3,3,0,3,3003890012,2,33,127,BK38,40.683104,-73.981208,11217
59031,208772,Preservation,,389,13,3005986,322,BERGEN STREET,11,0,11,11,0,4,3003890013,2,33,127,BK38,40.683082,-73.981154,11217
59031,208777,Preservation,,389,22,3005988,332,BERGEN STREET,8,0,8,8,0,4,3003890022,2,33,127,BK38,40.682975,-73.980876,11217
59031,355781,Preservation,,955,52,3020075,643,PRESIDENT STREET,10,0,10,10,0,5,3009550052,6,39,133,BK37,40.676066,-73.981614,11215
59031,383808,Preservation,,952,67,3019733,677,UNION STREET,8,0,8,8,0,4,3009520067,6,39,131,BK37,40.677107,-73.982244,11215
59031,383810,Preservation,,955,39,3020066,680,UNION STREET,10,0,10,10,0,5,3009550039,6,39,133,BK37,40.676689,-73.981206,11215
59031,388137,Preservation,,395,48,3006284,579,WARREN STREET,8,0,8,8,0,4,3003950048,2,33,127,BK38,40.681591,-73.981392,11217
59032,966928,New Construction,,1118,7501,3000000,38,6 AVENUE,303,0,303,303,,,3011180003,6,35,12902,BK37,40.681782,-73.974142,11217
59058,45448,Preservation,,2507,29,2003124,963,ANDERSON AVENUE,52,0,52,52,0,6,2025070029,4,8,189,BX26,40.831406,-73.927841,10452
59104,72098,Preservation,,5000,1,2068251,855,EAST 233 STREET,0,109,109,109,10044,12,2050000001,12,12,430,BX62,40.89194,-73.852775,10466
59105,203235,Preservation,,6911,7501,3187138,214,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589961,-73.989541,11214
59105,203236,Preservation,,6911,7501,3342991,216,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589919,-73.989584,11214
59105,203237,Preservation,,6911,7501,3342992,218,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589878,-73.989627,11214
59105,203238,Preservation,,6911,7501,3342993,220,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589837,-73.98967,11214
59105,203239,Preservation,,6911,7501,3342995,222,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589796,-73.989713,11214
59105,203240,Preservation,,6911,7501,3342994,224,BAY 44 STREET,0,0,0,3,,3,3069117501,13,43,314,BK26,40.589755,-73.989757,11214
59117,769124,Preservation,,2871,1,5109250,141,PARK HILL AVENUE,118,0,118,118,63560,6,5028710001,1,49,40,SI08,40.617098,-74.080763,10304
59117,812599,Preservation,,2871,1,5110026,320,VANDERBILT AVENUE,131,0,131,131,63560,6,5028710001,1,49,40,SI08,40.617482,-74.081499,10304
59117,812600,Preservation,,2871,1,5109251,350,VANDERBILT AVENUE,115,0,115,115,63560,6,5028710001,1,49,40,SI08,40.61683,-74.082384,10304
59388,972462,New Construction,,2993,31,2000000,1017,HOME STREET,63,0,63,63,6927,8,2029930031,3,17,12101,BX35,40.828803,-73.88876,10459
59474,1172,Preservation,,1655,23,1052416,2051,2 AVENUE,9,0,9,9,0,5,1016550023,11,8,170,MN33,40.790233,-73.942735,10029
59474,18779,Preservation,,1628,2,1051782,103,EAST 100 STREET,9,0,9,9,0,5,1016280002,11,8,166,MN33,40.788954,-73.950284,10029
59474,18781,Preservation,,1628,103,1051825,107,EAST 100 STREET,17,0,17,17,0,5,1016280103,11,8,166,MN33,40.788919,-73.950197,10029
59474,18783,Preservation,,1628,6,1051786,111,EAST 100 STREET,51,0,51,51,0,5,1016280006,11,8,166,MN33,40.788883,-73.95011,10029
59474,18784,Preservation,,1628,10,1051790,119,EAST 100 STREET,20,0,20,20,0,5,1016280010,11,8,166,MN33,40.788809,-73.949937,10029
59474,18848,Preservation,,1629,30,1051847,177,EAST 101 STREET,38,0,38,38,0,6,1016290030,11,8,166,MN33,40.788706,-73.947752,10029
59474,18849,Preservation,,1628,49,1051812,178,EAST 101 STREET,10,0,10,10,0,5,1016280049,11,8,166,MN33,40.788673,-73.947716,10029
59474,18870,Preservation,,1629,65,1051861,114,EAST 102 STREET,9,0,9,9,0,5,1016290065,11,8,166,MN33,40.790085,-73.949113,10029
59474,18872,Preservation,,1629,64,1051860,116,EAST 102 STREET,9,0,9,9,0,5,1016290064,11,8,166,MN33,40.790068,-73.949069,10029
59474,18986,Preservation,,1610,9,1051500,21,EAST 104 STREET,36,0,36,36,0,6,1016100009,11,8,168,MN33,40.792638,-73.951231,10029
59474,18990,Preservation,,1610,13,1051501,29,EAST 104 STREET,34,0,34,34,0,6,1016100013,11,8,168,MN33,40.792536,-73.950992,10029
59474,19114,Preservation,,1655,29,1052421,242,EAST 106 STREET,7,0,7,7,0,4,1016550029,11,8,170,MN33,40.790979,-73.943294,10029
59474,19124,Preservation,,1677,38,1052769,332,EAST 106 STREET,4,0,4,4,0,4,1016770038,11,8,170,MN33,40.790042,-73.941078,10029
59474,19757,Preservation,,1710,19,1053082,441,EAST 116 STREET,30,0,30,30,0,6,1017100019,11,8,178,MN34,40.795413,-73.933987,10029
59474,19758,Preservation,,1710,21,1053083,447,EAST 116 STREET,11,0,11,11,0,5,1017100021,11,8,178,MN34,40.795358,-73.933853,10029
59474,19910,Preservation,,1711,121,1053140,453,EAST 117 STREET,9,0,9,9,0,5,1017110121,11,8,178,MN34,40.796195,-73.933733,10035
59474,23935,Preservation,,1627,22,1051757,1553,LEXINGTON AVENUE,9,0,9,9,0,5,1016270022,11,5,166,MN33,40.787955,-73.9494,10029
59474,23936,Preservation,,1627,21,1051756,1555,LEXINGTON AVENUE,9,0,9,9,0,5,1016270021,11,5,166,MN33,40.788018,-73.949353,10029
59474,26271,Preservation,,1625,71,1078908,1265,PARK AVENUE,10,0,10,10,0,5,1016250071,11,5,15802,MN33,40.787632,-73.951758,10029
59474,26274,Preservation,,1628,4,1051784,1325,PARK AVENUE,18,0,18,18,0,5,1016280004,11,8,166,MN33,40.789297,-73.950525,10029
59474,804664,Preservation,,1710,21,1053102,449,EAST 116 STREET,10,0,10,10,0,5,1017100021,11,8,178,MN34,40.795338,-73.93381,10029
59495,969140,New Construction,,3317,7501,2094746,2700,JEROME AVENUE,136,0,136,136,11617,13,2033170017,7,14,40304,BX28,40.868238,-73.896801,10468
59637,39842,Preservation,,1967,69,1059574,405,WEST 127 STREET,18,0,18,18,0,6,1019670069,9,7,21303,MN06,40.812854,-73.953492,10027
59637,39843,Preservation,,1967,67,1059573,409,WEST 127 STREET,24,0,24,24,0,6,1019670067,9,7,21303,MN06,40.812879,-73.953553,10027
59740,969539,New Construction,,2835,12,2129011,111,EAST 172 STREET,126,0,126,126,0,15,2028350012,4,14,209,BX63,40.841459,-73.914056,10452
59843,45626,Preservation,,2803,2,2007580,1840,ANTHONY AVENUE,31,0,31,31,2433,4,2028030002,5,15,23302,BX41,40.847574,-73.903653,10457
59843,45627,Preservation,,2803,3,2007581,1842,ANTHONY AVENUE,22,0,22,22,2433,4,2028030003,5,15,23302,BX41,40.847656,-73.903631,10457
59843,45628,Preservation,,2803,5,2007582,1846,ANTHONY AVENUE,32,0,32,32,2433,4,2028030005,5,15,23302,BX41,40.847818,-73.90358,10457
59946,28109,Preservation,,1955,26,1084066,400,ST NICHOLAS AVENUE,108,0,108,108,10000,8,1019550026,10,9,215,MN03,40.813701,-73.949922,10027
59946,37876,Preservation,,1594,50,1051401,24,WEST 111 STREET,24,0,24,24,10000,5,1015940050,10,9,186,MN11,40.797885,-73.949764,10026
59946,37884,Preservation,,1594,54,1051402,32,WEST 111 STREET,24,0,24,24,10000,5,1015940054,10,9,186,MN11,40.79796,-73.949948,10026
59946,37885,Preservation,,1594,58,1051403,40,WEST 111 STREET,25,0,25,25,10000,5,1015940058,10,9,186,MN11,40.798036,-73.950132,10026
59946,37886,Preservation,,1594,61,1051404,46,WEST 111 STREET,25,0,25,25,10000,5,1015940061,10,9,186,MN11,40.798094,-73.95027,10026
59946,37892,Preservation,,1594,65,1051405,52,WEST 111 STREET,25,0,25,25,10000,5,1015940065,10,9,186,MN11,40.798152,-73.950407,10026
59946,37907,Preservation,,1594,42,1078798,8,WEST 111 STREET,50,0,50,50,10000,5,1015940042,10,9,186,MN11,40.797732,-73.949399,10026
59946,40784,Preservation,,2001,38,1079744,602,WEST 135 STREET,24,0,24,24,10000,5,1020010038,9,7,22302,MN06,40.820304,-73.955582,10031
59946,40789,Preservation,,2001,50,1079752,618,WEST 135 STREET,24,0,24,24,10000,5,1020010050,9,7,22302,MN06,40.820419,-73.955857,10031
59946,803906,Preservation,,1955,26,,2411,FREDERICK DOUGAL BOULEVARD,97,0,97,97,10000,8,,,,,,,,
59946,805949,Preservation,,2001,38,1079747,608,WEST 135 STREET,1,0,1,1,10000,5,1020010038,9,7,22302,MN06,40.820348,-73.955687,10031
59946,805950,Preservation,,2001,38,1079750,614,WEST 135 STREET,24,0,24,24,10000,5,1020010038,9,7,22302,MN06,40.820392,-73.955788,10031
59946,943790,Preservation,,1594,42,1078799,16,WEST 111 STREET,25,0,25,25,10000,5,1015940042,10,9,186,MN11,40.797808,-73.949584,10026
